product_id,product_name,brand_id,supplier_id,price,cost_price
1587,Manyavar Nisi Lite,28,55,7639.95,5347.96
1588,Manyavar Blanditiis X,28,37,1930.49,1351.34
1589,Manyavar Quod,28,62,1355.46,948.82
1590,Manyavar Saepe Max,28,11,8772.29,6140.6
1591,Manyavar Cum Max,28,76,3746.77,2622.74
1592,Manyavar Quasi Lite,28,26,2183.99,1528.79
1593,Manyavar Beatae Max,28,69,4044.74,2831.32
1594,Manyavar Quidem Max,28,26,3277.99,2294.59
1595,Manyavar A Plus,28,33,3580.01,2506.01
1596,Manyavar Facere X,28,56,2907.9,2035.53
1597,Manyavar Ut Max,28,9,732.12,512.48
1598,Manyavar Nemo Pro,28,38,3125.12,2187.58
1599,Manyavar Nisi Lite,28,68,7761.6,5433.12
1600,Manyavar A,28,,8540.79,5978.55
1601,Manyavar Vel Lite,28,90,2646.46,1852.52
1602,Manyavar Dicta Lite,28,,4332.05,3032.44
1603,Manyavar Doloremque X,28,37,5312.04,3718.43
1604,Manyavar Reiciendis Pro,28,90,5325.6,3727.92
1605,Manyavar Temporibus Lite,28,24,6602.94,4622.06
1606,Manyavar Quibusdam Max,28,51,5029.62,3520.73
1607,Manyavar Voluptas Lite,28,60,2216.68,1551.68
1608,Manyavar Assumenda Plus,28,61,7591.78,5314.25
1609,Manyavar Natus,28,75,3559.97,2491.98
1610,Manyavar Reiciendis Lite,28,17,6824.0,4776.8
1611,Manyavar Modi,28,21,976.09,683.26
1612,Manyavar Ratione Max,28,18,7140.91,4998.64
1613,Manyavar Eum Max,28,82,8644.48,6051.14
1614,Manyavar Alias Pro,28,76,8557.13,5989.99
1615,Manyavar Itaque X,28,33,5620.17,3934.12
1616,Manyavar Voluptates Plus,28,43,7861.73,5503.21
1617,Manyavar Sit Max,28,69,8777.32,6144.12
1618,Van Heusen Quam X,29,68,8082.92,5658.04
1619,Van Heusen Aperiam Plus,29,49,2160.08,1512.06
1620,Van Heusen Dolor Max,29,35,5195.96,3637.17
1621,Van Heusen Ex Max,29,,3660.61,2562.43
1622,Van Heusen Omnis,29,50,950.89,665.62
1623,Van Heusen Earum Plus,29,71,6188.27,4331.79
1624,Van Heusen Porro Max,29,56,2477.36,1734.15
1625,Van Heusen Deserunt Max,29,3,1391.23,973.86
1626,Van Heusen Reprehenderit Pro,29,31,988.02,691.61
1627,Van Heusen Dolore Lite,29,53,1559.58,1091.71
1628,Van Heusen Molestias,29,72,1462.27,1023.59
1629,Van Heusen Doloribus X,29,18,1838.66,1287.06
1630,Van Heusen Ab Plus,29,61,6291.38,4403.97
1631,Van Heusen Quidem,29,23,3390.19,2373.13
1632,Van Heusen Corporis Pro,29,80,4384.01,3068.81
1633,Van Heusen Repellat,29,86,2716.66,1901.66
1634,Van Heusen Iste Lite,29,7,4016.31,2811.42
1635,Van Heusen Quia Pro,29,59,9832.2,6882.54
1636,Van Heusen Accusantium Plus,29,26,5331.89,3732.32
1637,Van Heusen Pariatur Max,29,29,4199.3,2939.51
1638,Van Heusen Optio Max,29,28,5328.02,3729.61
1639,Van Heusen Amet Lite,29,,3905.92,2734.14
1640,Van Heusen Maiores,29,24,3241.2,2268.84
1641,Van Heusen Reprehenderit X,29,63,330.23,231.16
1642,Van Heusen Veniam Plus,29,22,6201.41,4340.99
1643,Van Heusen Sapiente X,29,10,652.46,456.72
1644,Van Heusen Deleniti Lite,29,24,6410.52,4487.36
1645,Van Heusen Aperiam,29,32,6197.17,4338.02
1646,Van Heusen Consequatur Pro,29,33,6089.13,4262.39
1647,Van Heusen Occaecati X,29,7,327.64,229.35
1648,Van Heusen Quod Max,29,66,3555.33,2488.73
1649,Van Heusen Ad X,29,90,7021.26,4914.88
1650,Van Heusen Amet,29,58,9567.34,6697.14
1651,Van Heusen Quod Lite,29,13,3543.02,2480.11
1652,Van Heusen Iusto Pro,29,62,5172.46,3620.72
1653,Van Heusen Suscipit Plus,29,,3667.74,2567.42
1654,Van Heusen Quod Pro,29,,6594.97,4616.48
1655,Van Heusen Iste X,29,10,745.49,521.84
1656,Van Heusen Nemo,29,66,5266.92,3686.84
1657,Van Heusen Esse Plus,29,34,3152.37,2206.66
1658,Van Heusen Vel,29,38,4738.89,3317.22
1659,Van Heusen Ipsa X,29,23,8429.03,5900.32
1660,Van Heusen Perferendis Pro,29,43,9571.98,6700.39
1661,Van Heusen Quibusdam Plus,29,11,3762.55,2633.78
1662,Van Heusen Libero,29,55,2649.66,1854.76
1663,Van Heusen Sit,29,40,8320.56,5824.39
1664,Van Heusen Natus X,29,44,4353.97,3047.78
1665,Van Heusen Qui X,29,74,2266.84,1586.79
1666,Van Heusen Sint X,29,51,3886.93,2720.85
1667,Van Heusen Autem Plus,29,85,8516.93,5961.85
1668,Van Heusen Hic,29,61,2157.49,1510.24
1669,Van Heusen Reiciendis Plus,29,16,2413.72,1689.6
1670,Van Heusen Maxime Plus,29,17,7622.72,5335.9
1671,Van Heusen Ab X,29,56,4248.6,2974.02
1672,Van Heusen Saepe Lite,29,76,7371.65,5160.16
1673,Van Heusen Unde Pro,29,33,639.57,447.7
1674,Van Heusen Neque,29,8,2256.16,1579.31
1675,Van Heusen Laboriosam Lite,29,62,8065.84,5646.09
1676,Van Heusen Quae Lite,29,63,364.87,255.41
1677,Van Heusen Adipisci Pro,29,,996.87,697.81
1678,Van Heusen Quaerat Pro,29,16,5842.66,4089.86
1679,Van Heusen Quos Plus,29,72,4204.47,2943.13
1680,Van Heusen Aspernatur Pro,29,42,8997.64,6298.35
1681,Van Heusen Suscipit X,29,47,7480.13,5236.09
1682,Van Heusen Debitis Lite,29,13,9316.39,6521.47
1683,Van Heusen Autem Plus,29,76,3045.44,2131.81
1684,Van Heusen Dolorem X,29,78,4911.68,3438.18
1685,Van Heusen Odit Pro,29,65,8526.02,5968.21
1686,Van Heusen Laboriosam Pro,29,82,4603.67,3222.57
1687,Prestige Dignissimos Max,30,84,24522.93,17166.05
1688,Prestige Delectus Plus,30,17,517.76,362.43
1689,Prestige Iure,30,7,2980.78,2086.55
1690,Prestige Dolorem Lite,30,51,10540.67,7378.47
1691,Prestige Dolore X,30,3,28522.18,19965.53
1692,Prestige Adipisci Plus,30,22,8459.63,5921.74
1693,Prestige Iste Max,30,44,7735.62,5414.93
1694,Prestige Cupiditate,30,75,13218.29,9252.8
1695,Prestige Itaque Lite,30,20,6640.12,4648.08
1696,Prestige Veniam Lite,30,18,28443.13,19910.19
1697,Prestige Nisi Pro,30,66,6408.59,4486.01
1698,Prestige Error Lite,30,60,38144.03,26700.82
1699,Prestige Veniam Plus,30,84,33166.66,23216.66
1700,Prestige Quidem Plus,30,37,769.39,538.57
1701,Prestige Doloribus Plus,30,28,39759.19,27831.43
1702,Prestige Error,30,29,8528.5,5969.95
1703,Prestige Dolor Pro,30,20,28381.11,19866.78
1704,Prestige Unde Lite,30,77,3950.74,2765.52
1705,Prestige Voluptatem Plus,30,63,21733.69,15213.58
1706,Prestige Praesentium Lite,30,44,17272.6,12090.82
1707,Prestige Voluptas Plus,30,2,4641.11,3248.78
1708,Prestige Repellendus X,30,33,32641.99,22849.39
1709,Prestige Magnam X,30,72,7723.01,5406.11
1710,Prestige Aliquam Max,30,75,22568.77,15798.14
1711,Prestige Deleniti Pro,30,3,8152.13,5706.49
1712,Prestige Veniam Max,30,67,20956.29,14669.4
1713,Prestige Voluptatum X,30,78,23138.69,16197.08
1714,Prestige Vero Plus,30,68,22356.6,15649.62
1715,Prestige Impedit Max,30,44,23171.94,16220.36
1716,Prestige Sed Max,30,32,31691.14,22183.8
1717,Prestige Deserunt Lite,30,42,31888.97,22322.28
1718,Prestige Aperiam Max,30,74,7056.09,4939.26
1719,Prestige Quis Plus,30,50,9286.48,6500.54
1720,Prestige Quisquam Pro,30,20,2748.55,1923.98
1721,Prestige Deleniti Plus,30,88,29886.12,20920.28
1722,Prestige Ducimus Lite,30,7,5861.38,4102.97
1723,Prestige Nulla Lite,30,44,9087.15,6361.0
1724,Prestige Accusamus Lite,30,21,27623.99,19336.79
1725,Prestige Dolores Pro,30,11,11552.75,8086.92
1726,Prestige Placeat,30,24,2717.58,1902.31
1727,Prestige Beatae Max,30,66,9150.95,6405.66
1728,Prestige Consectetur Max,30,83,26810.49,18767.34
1729,Prestige Architecto Plus,30,65,30852.63,21596.84
1730,Prestige Repellat Max,30,47,32385.66,22669.96
1731,Prestige Exercitationem Pro,30,24,5576.69,3903.68
1732,Prestige Aperiam,30,73,2954.99,2068.49
1733,Prestige Repellendus Lite,30,69,31317.96,21922.57
1734,Prestige Non X,30,90,34084.97,23859.48
1735,Prestige Pariatur Max,30,15,4410.55,3087.38
1736,Prestige Accusantium,30,49,38367.98,26857.59
1737,Prestige Quasi X,30,40,23024.6,16117.22
1738,Prestige Consequuntur X,30,11,8166.33,5716.43
1739,Prestige Recusandae,30,36,20582.68,14407.88
1740,Prestige Dolorum,30,35,14443.65,10110.55
1741,Prestige Sit X,30,50,20172.16,14120.51
1742,Prestige Autem,30,40,21969.55,15378.68
1743,Prestige Possimus Max,30,81,26416.39,18491.47
1744,Prestige Nostrum Pro,30,67,26653.94,18657.76
1745,Prestige Atque Max,30,79,8971.78,6280.25
1746,Prestige Dolorem Pro,30,48,38076.59,26653.61
1747,Prestige Explicabo Plus,30,79,4549.95,3184.96
1748,Milton Nemo Lite,31,36,1460.07,1022.05
1749,Milton Reprehenderit Lite,31,36,12314.94,8620.46
1750,Milton Sapiente Pro,31,86,5312.62,3718.83
1751,Milton Architecto Pro,31,50,12434.15,8703.9
1752,Milton Id Plus,31,86,18033.37,12623.36
1753,Milton In Lite,31,23,39508.6,27656.02
1754,Milton Quis X,31,52,27476.44,19233.51
1755,Milton Voluptatibus Pro,31,27,16601.91,11621.34
1756,Milton Debitis Pro,31,6,26915.83,18841.08
1757,Milton Mollitia Pro,31,39,30287.74,21201.42
1758,Milton Commodi Lite,31,7,32529.91,22770.94
1759,Milton Minima,31,68,23563.48,16494.44
1760,Milton Nemo X,31,,39919.38,27943.57
1761,Milton Molestias Pro,31,13,39164.44,27415.11
1762,Milton Dignissimos Pro,31,34,22847.12,15992.98
1763,Milton Ut Pro,31,47,2180.94,1526.66
1764,Milton Odio,31,14,1388.98,972.29
1765,Milton Iure Max,31,8,31064.33,21745.03
1766,Milton Maxime Plus,31,53,33384.69,23369.28
1767,Milton Tenetur Lite,31,34,13164.04,9214.83
1768,Milton Similique,31,17,7317.61,5122.33
1769,Milton Magni Max,31,80,13909.7,9736.79
1770,Milton Vitae X,31,35,32018.31,22412.82
1771,Milton Tempora Max,31,30,842.49,589.74
1772,Milton Ipsum X,31,41,29519.41,20663.59
1773,Milton Consequatur Plus,31,57,30791.46,21554.02
1774,Milton Dolores Plus,31,79,37270.18,26089.13
1775,Milton Culpa,31,12,16651.06,11655.74
1776,Milton Id X,31,5,35227.54,24659.28
1777,Milton Eos Max,31,82,30431.29,21301.9
1778,Milton Consectetur Max,31,16,30462.44,21323.71
1779,Milton Cumque Max,31,7,11998.3,8398.81
1780,Milton Non Plus,31,52,31150.18,21805.13
1781,Milton Hic X,31,76,25249.18,17674.43
1782,Milton Exercitationem,31,1,27287.16,19101.01
1783,Milton Nostrum Pro,31,3,19799.57,13859.7
1784,Milton Nostrum X,31,62,39651.52,27756.06
1785,Milton Numquam Lite,31,40,17113.35,11979.34
1786,Milton Aut Lite,31,67,20154.65,14108.26
1787,Milton Labore Max,31,22,8457.9,5920.53
1788,Milton Sunt Pro,31,15,753.42,527.39
1789,Milton Nisi Pro,31,24,4696.36,3287.45
1790,Milton Maxime Plus,31,82,5462.22,3823.55
1791,Milton Minima X,31,38,18496.42,12947.49
1792,Milton Officia Max,31,27,3649.82,2554.87
1793,Milton Nemo,31,74,13705.73,9594.01
1794,Milton Nesciunt Lite,31,14,31691.83,22184.28
1795,Milton Omnis Max,31,47,3166.76,2216.73
1796,Milton Ipsum,31,67,22779.44,15945.61
1797,Milton Rem,31,4,10226.67,7158.67
1798,Milton Tempore Pro,31,1,21605.82,15124.07
1799,Milton Animi Max,31,20,32988.08,23091.66
1800,Milton Eius X,31,87,39513.53,27659.47
1801,Milton Officiis,31,73,9139.17,6397.42
1802,Milton Aperiam Lite,31,83,16522.31,11565.62
1803,Milton Itaque Max,31,40,39552.2,27686.54
1804,Milton Ad X,31,26,4921.59,3445.11
1805,Milton Veniam Plus,31,,30242.8,21169.96
1806,Milton Aut Pro,31,62,20296.88,14207.82
1807,Milton Deleniti,31,22,27728.2,19409.74
1808,Milton Quasi Max,31,21,18086.37,12660.46
1809,Milton Quis Max,31,33,2331.88,1632.32
1810,Milton Porro Lite,31,5,4207.51,2945.26
1811,Milton Mollitia Pro,31,40,12125.36,8487.75
1812,Milton Soluta Lite,31,60,26132.15,18292.5
1813,Milton Sint Plus,31,5,23155.7,16208.99
1814,Milton Dignissimos Plus,31,5,5124.77,3587.34
1815,Milton Id Max,31,54,4383.55,3068.48
1816,Milton Tempore,31,42,10636.21,7445.35
1817,Milton Magnam Pro,31,,13928.11,9749.68
1818,Milton Officia,31,91,16789.48,11752.64
1819,Milton Quasi Pro,31,12,14057.0,9839.9
1820,Milton Animi Max,31,14,35955.13,25168.59
1821,Milton Ea,31,48,19163.84,13414.69
1822,Milton Ab Max,31,66,27125.09,18987.56
1823,Milton Reprehenderit Pro,31,,32986.71,23090.7
1824,Milton Maxime Plus,31,60,36086.72,25260.7
1825,Milton Nulla Max,31,64,18105.17,12673.62
1826,Milton Sunt,31,31,17226.58,12058.61
1827,Milton Iusto Plus,31,40,565.22,395.65
1828,Dyson Ipsa X,32,64,19696.19,13787.33
1829,Dyson Ab X,32,21,20840.22,14588.15
1830,Dyson Alias Pro,32,61,33151.09,23205.76
1831,Dyson Fugit Pro,32,28,34487.14,24141.0
1832,Dyson Facere Max,32,19,11045.5,7731.85
1833,Dyson Rerum Max,32,81,5643.64,3950.55
1834,Dyson Sunt Lite,32,24,21909.63,15336.74
1835,Dyson Quibusdam Max,32,75,22242.41,15569.69
1836,Dyson Fugiat Plus,32,55,12751.06,8925.74
1837,Dyson At Plus,32,60,29331.77,20532.24
1838,Dyson Quos,32,34,19824.74,13877.32
1839,Dyson Neque Lite,32,11,30194.78,21136.35
1840,Dyson Autem Max,32,46,1430.77,1001.54
1841,Dyson Voluptatem Lite,32,,22109.86,15476.9
1842,Dyson Totam Max,32,1,14856.1,10399.27
1843,Dyson Sunt Lite,32,22,32995.06,23096.54
1844,Dyson Reiciendis X,32,54,27848.01,19493.61
1845,Dyson Quam Pro,32,88,39414.97,27590.48
1846,Dyson Minima Pro,32,31,28934.29,20254.0
1847,Dyson Ad Max,32,48,3862.84,2703.99
1848,Dyson Beatae Plus,32,63,38239.98,26767.99
1849,Dyson Molestiae Pro,32,64,34564.28,24195.0
1850,Dyson Esse Lite,32,67,38666.65,27066.66
1851,Dyson Qui X,32,87,17801.88,12461.32
1852,Dyson Sunt Lite,32,77,9176.79,6423.75
1853,Dyson Cum,32,83,22002.46,15401.72
1854,Dyson Ex Pro,32,60,24516.43,17161.5
1855,Dyson Dolorum X,32,25,31944.69,22361.28
1856,Dyson Enim Lite,32,3,12966.68,9076.68
1857,Philips Id Pro,33,79,23730.13,16611.09
1858,Philips Natus Plus,33,6,4051.11,2835.78
1859,Philips Officiis Lite,33,68,12307.79,8615.45
1860,Philips Quae X,33,2,25833.37,18083.36
1861,Philips Distinctio,33,47,37483.97,26238.78
1862,Philips Assumenda Lite,33,82,17149.52,12004.66
1863,Philips Suscipit Lite,33,36,38160.32,26712.22
1864,Philips Perferendis Max,33,,26777.28,18744.1
1865,Philips Dolores Pro,33,20,18084.46,12659.12
1866,Philips Iste X,33,88,39713.58,27799.51
1867,Philips Quo Lite,33,10,29793.69,20855.58
1868,Philips Reiciendis X,33,27,34786.69,24350.68
1869,Philips Natus Plus,33,33,31546.17,22082.32
1870,Philips Officiis Plus,33,24,21735.42,15214.79
1871,Philips Tenetur,33,58,14382.76,10067.93
1872,Philips Necessitatibus Plus,33,77,12445.91,8712.14
1873,Philips Ab Max,33,38,17141.87,11999.31
1874,Philips Culpa X,33,33,10232.36,7162.65
1875,Philips At Pro,33,90,3126.71,2188.7
1876,Philips Molestiae X,33,27,5585.95,3910.16
1877,Philips Cum X,33,82,25511.91,17858.34
1878,Philips Rerum Max,33,71,16539.02,11577.31
1879,Philips Delectus Max,33,36,35037.28,24526.1
1880,Philips Deserunt Plus,33,69,39228.86,27460.2
1881,Philips Repellat,33,17,9896.62,6927.63
1882,Philips At Max,33,33,35518.45,24862.91
1883,Philips Incidunt Pro,33,61,15315.8,10721.06
1884,Philips Perspiciatis Lite,33,68,21713.25,15199.28
1885,Philips Quam Max,33,16,20371.73,14260.21
1886,Philips Sit Pro,33,32,8170.7,5719.49
1887,Philips Voluptate,33,91,20809.48,14566.64
1888,Philips Ratione X,33,,14352.89,10047.02
1889,Philips Atque Plus,33,59,10723.25,7506.28
1890,Philips Magni Lite,33,49,28803.67,20162.57
1891,Philips Aut X,33,35,25859.11,18101.38
1892,Philips Id Lite,33,60,1925.94,1348.16
1893,Philips Voluptates,33,65,3479.7,2435.79
1894,Philips Praesentium Plus,33,53,38455.27,26918.69
1895,Philips Soluta X,33,71,24351.31,17045.92
1896,Philips Sit Lite,33,62,39075.3,27352.71
1897,Philips Libero,33,79,33018.94,23113.26
1898,Philips Alias Pro,33,59,13880.66,9716.46
1899,Philips Odio Plus,33,55,16391.66,11474.16
1900,Philips Iure Pro,33,45,30809.67,21566.77
1901,Philips Perspiciatis Max,33,33,15609.75,10926.82
1902,Bajaj Beatae,34,59,35038.17,24526.72
1903,Bajaj Provident Lite,34,64,19240.36,13468.25
1904,Bajaj Id,34,60,11170.42,7819.29
1905,Bajaj Repellendus Plus,34,52,5439.16,3807.41
1906,Bajaj Nobis Plus,34,90,33879.78,23715.85
1907,Bajaj Odio Pro,34,36,17483.99,12238.79
1908,Bajaj Unde X,34,77,16358.98,11451.29
1909,Bajaj Corporis,34,54,35998.83,25199.18
1910,Bajaj Est Plus,34,69,20868.87,14608.21
1911,Bajaj Amet Plus,34,20,4623.87,3236.71
1912,Bajaj Animi Max,34,75,6553.68,4587.58
1913,Bajaj Debitis Pro,34,60,17848.87,12494.21
1914,Bajaj Alias X,34,20,25314.5,17720.15
1915,Bajaj Mollitia Max,34,17,30725.78,21508.05
1916,Bajaj Ipsum Plus,34,26,7535.58,5274.91
1917,Bajaj Rem Max,34,55,12981.86,9087.3
1918,Bajaj Ipsum Plus,34,86,38771.26,27139.88
1919,Bajaj Illum X,34,42,29890.28,20923.2
1920,Bajaj Tenetur,34,7,2500.21,1750.15
1921,Bajaj Impedit Max,34,5,23246.77,16272.74
1922,Bajaj Repellendus Plus,34,,17752.07,12426.45
1923,Bajaj Esse Lite,34,25,26174.33,18322.03
1924,Bajaj Impedit X,34,81,17109.87,11976.91
1925,Bajaj Soluta Lite,34,80,37228.53,26059.97
1926,Bajaj Non X,34,78,34332.88,24033.02
1927,Bajaj Amet X,34,20,4629.56,3240.69
1928,Bajaj Adipisci,34,11,12404.68,8683.28
1929,Bajaj Nam Lite,34,18,8849.25,6194.48
1930,Bajaj Excepturi Max,34,24,3929.08,2750.36
1931,Bajaj Adipisci Plus,34,72,13892.14,9724.5
1932,Bajaj Voluptates,34,32,38638.04,27046.63
1933,Bajaj Atque X,34,27,27821.98,19475.39
1934,Bajaj Alias Pro,34,59,17219.73,12053.81
1935,Bajaj Accusamus Plus,34,87,20522.48,14365.74
1936,Bajaj Accusantium,34,30,16578.55,11604.98
1937,Bajaj Inventore X,34,8,20228.12,14159.68
1938,Bajaj Dolore X,34,87,38563.38,26994.37
1939,Havells Libero Plus,35,48,30410.18,21287.13
1940,Havells Ipsa Plus,35,33,13811.08,9667.76
1941,Havells Minima Max,35,77,11533.17,8073.22
1942,Havells Aperiam Max,35,69,19773.98,13841.79
1943,Havells Fugiat Max,35,40,3281.86,2297.3
1944,Havells Earum X,35,75,32963.89,23074.72
1945,Havells Doloribus Plus,35,45,22967.6,16077.32
1946,Havells Nihil Max,35,81,17514.89,12260.42
1947,Havells Ipsum X,35,58,10746.36,7522.45
1948,Havells Nam Max,35,42,16651.05,11655.73
1949,Havells Rerum Pro,35,6,9823.01,6876.11
1950,Havells Rem Max,35,51,17054.67,11938.27
1951,Havells Possimus Max,35,2,3846.98,2692.89
1952,Havells Eos Pro,35,30,5714.94,4000.46
1953,Havells Dignissimos Max,35,28,9835.28,6884.7
1954,Havells Mollitia X,35,58,23376.61,16363.63
1955,Havells Assumenda Plus,35,74,31982.55,22387.78
1956,Havells Adipisci Pro,35,8,7908.97,5536.28
1957,Havells Accusantium X,35,56,25718.27,18002.79
1958,Havells Nostrum Lite,35,27,19800.0,13860.0
1959,Havells Reiciendis,35,48,17937.24,12556.07
1960,Havells Ad Pro,35,9,34203.87,23942.71
1961,Havells Officia Pro,35,30,12770.85,8939.59
1962,Havells Quos Pro,35,37,627.25,439.08
1963,Havells Necessitatibus Max,35,59,18382.93,12868.05
1964,Havells Excepturi Plus,35,90,35404.99,24783.49
1965,Havells Ducimus Max,35,79,8849.87,6194.91
1966,Havells Sequi Lite,35,29,35256.13,24679.29
1967,Havells Totam Pro,35,66,20012.9,14009.03
1968,Havells Officiis Max,35,80,25149.83,17604.88
1969,Havells Ea X,35,76,879.33,615.53
1970,LG Fugit Pro,36,71,4656.17,3259.32
1971,LG Alias Pro,36,20,2720.9,1904.63
1972,LG Ab X,36,2,5947.83,4163.48
1973,LG Id Max,36,19,24540.86,17178.6
1974,LG Vero Max,36,70,38169.65,26718.76
1975,LG Nisi X,36,63,30344.87,21241.41
1976,LG Dolores X,36,70,26376.98,18463.89
1977,LG Non,36,73,14780.61,10346.43
1978,LG Quos Plus,36,82,2439.32,1707.52
1979,LG Beatae X,36,52,14164.34,9915.04
1980,LG Commodi Pro,36,52,24193.28,16935.3
1981,LG Dicta,36,70,21490.15,15043.1
1982,LG Beatae Pro,36,11,2978.95,2085.26
1983,LG Magni Plus,36,31,6115.72,4281.0
1984,LG Occaecati,36,32,23559.55,16491.68
1985,LG Exercitationem Plus,36,63,32122.22,22485.55
1986,LG Doloremque Max,36,64,18719.64,13103.75
1987,LG Unde Pro,36,20,994.72,696.3
1988,LG Atque Plus,36,85,32603.34,22822.34
1989,LG Ducimus,36,59,20506.66,14354.66
1990,LG Ipsam X,36,34,34954.11,24467.88
1991,LG Quisquam Lite,36,85,35762.18,25033.53
1992,LG Voluptates,36,38,1547.24,1083.07
1993,LG Nam Plus,36,56,30141.73,21099.21
1994,LG Maxime Plus,36,39,38639.63,27047.74
1995,LG Ipsam X,36,53,11946.66,8362.66
1996,LG Porro X,36,16,4098.92,2869.24
1997,LG Cum Lite,36,72,38766.67,27136.67
1998,LG Aperiam Lite,36,83,19213.36,13449.35
1999,LG Ducimus Lite,36,46,12132.74,8492.92
2000,LG Numquam,36,73,15565.84,10896.09
2001,LG Voluptas Plus,36,26,8609.26,6026.48
2002,LG Nulla Lite,36,32,16229.02,11360.31
2003,LG Officiis,36,69,31971.84,22380.29
2004,LG Sint Max,36,29,32243.7,22570.59
2005,LG Rerum X,36,68,25386.95,17770.86
2006,LG Eligendi X,36,77,37165.48,26015.84
2007,LG Doloribus Lite,36,29,25653.82,17957.67
2008,LG Nobis Plus,36,82,17745.36,12421.75
2009,LG Fuga Pro,36,53,14716.97,10301.88
2010,LG Ipsa Plus,36,51,4965.77,3476.04
2011,LG Sunt Plus,36,11,3882.28,2717.6
2012,LG Deserunt Plus,36,74,32262.82,22583.97
2013,LG Ullam Lite,36,76,15981.5,11187.05
2014,LG Vel Lite,36,,37510.38,26257.27
2015,LG Fuga Max,36,81,27108.71,18976.1
2016,LG Voluptatibus Pro,36,14,28521.7,19965.19
2017,LG Quod,36,19,13278.84,9295.19
2018,LG Sapiente X,36,37,25400.57,17780.4
2019,LG Et Max,36,55,1702.62,1191.83
2020,LG Error Lite,36,28,37508.69,26256.08
2021,LG Aperiam Lite,36,20,3200.88,2240.62
2022,LG Tenetur Max,36,76,9870.91,6909.64
2023,LG Perferendis,36,40,3991.35,2793.94
2024,LG Eius Plus,36,69,17317.7,12122.39
2025,LG Modi Pro,36,12,3373.47,2361.43
2026,LG Delectus Plus,36,65,5656.47,3959.53
2027,LG Corporis X,36,90,17408.11,12185.68
2028,LG Explicabo Max,36,73,29820.84,20874.59
2029,LG Laboriosam Plus,36,73,22505.71,15754.0
2030,LG Ex Plus,36,26,28826.58,20178.61
2031,LG Debitis Plus,36,78,12656.3,8859.41
2032,LG Modi Lite,36,45,22733.46,15913.42
2033,LG Deserunt Plus,36,38,24165.64,16915.95
2034,Samsung Similique,37,7,27153.82,19007.67
2035,Samsung Sunt Plus,37,43,29065.77,20346.04
2036,Samsung Rerum Max,37,56,20464.72,14325.3
2037,Samsung Necessitatibus Lite,37,29,23571.67,16500.17
2038,Samsung Cupiditate Pro,37,55,2073.63,1451.54
2039,Samsung Iusto Lite,37,46,27960.49,19572.34
2040,Samsung Sapiente,37,7,28626.13,20038.29
2041,Samsung Placeat Lite,37,3,8923.79,6246.65
2042,Samsung Fugit Max,37,16,34319.38,24023.57
2043,Samsung Dolor Plus,37,33,5342.09,3739.46
2044,Samsung Veniam X,37,,38903.03,27232.12
2045,Samsung Aliquid Max,37,60,22730.67,15911.47
2046,Samsung Velit X,37,43,2056.43,1439.5
2047,Samsung Reprehenderit Max,37,58,2143.43,1500.4
2048,Samsung Sunt,37,74,29049.94,20334.96
2049,Samsung Sunt Pro,37,90,5530.02,3871.01
2050,Samsung Explicabo,37,69,18356.8,12849.76
2051,Samsung Culpa Pro,37,78,39208.35,27445.84
2052,Samsung Eos Pro,37,9,31547.7,22083.39
2053,Samsung Eaque,37,80,11783.39,8248.37
2054,Samsung Facere Pro,37,30,29563.47,20694.43
2055,Samsung Ab Max,37,87,32667.69,22867.38
2056,Samsung Et Max,37,88,39486.13,27640.29
2057,Samsung Beatae,37,79,2972.81,2080.97
2058,Samsung Iusto Plus,37,12,27910.07,19537.05
2059,Samsung Fugit X,37,10,7859.3,5501.51
2060,Samsung Corporis,37,34,21848.58,15294.01
2061,Samsung Eaque X,37,38,11032.01,7722.41
2062,Samsung Quo Lite,37,8,25356.6,17749.62
2063,Samsung Rerum Plus,37,67,24019.01,16813.31
2064,Samsung Ad,37,3,12565.16,8795.61
2065,Samsung Debitis Pro,37,51,28787.44,20151.21
2066,Samsung In X,37,44,9015.84,6311.09
2067,Samsung Repellat Plus,37,72,11519.05,8063.33
2068,Samsung Sunt Plus,37,59,20280.33,14196.23
2069,Samsung Consequatur Pro,37,66,37336.3,26135.41
2070,Samsung Molestiae Pro,37,16,36980.85,25886.59
2071,Samsung Labore Lite,37,47,30732.95,21513.06
2072,Samsung Alias,37,11,28433.05,19903.13
2073,Samsung Vel,37,14,5685.08,3979.56
2074,Samsung Incidunt,37,46,30969.72,21678.8
2075,Samsung Dolores Max,37,48,17023.34,11916.34
2076,Samsung Consequuntur Max,37,69,33498.91,23449.24
2077,Samsung Fugit Plus,37,22,25596.63,17917.64
2078,Samsung Harum,37,13,22150.7,15505.49
2079,Samsung Cum Plus,37,3,741.51,519.06
2080,Samsung Ipsa Pro,37,74,30759.78,21531.85
2081,Samsung Voluptate Max,37,32,17175.22,12022.65
2082,Samsung Sint Lite,37,42,37448.13,26213.69
2083,Samsung Consectetur Lite,37,51,26993.89,18895.72
2084,Samsung Reiciendis,37,42,22034.67,15424.27
2085,Samsung Voluptatibus Pro,37,62,39081.77,27357.24
2086,Samsung Fuga Lite,37,40,24730.14,17311.1
2087,Samsung Repellendus Plus,37,22,25280.05,17696.04
2088,Samsung Nobis,37,60,22470.27,15729.19
2089,Samsung Accusantium Lite,37,76,36875.57,25812.9
