payment_id,employee_id,amount,payment_date,status
1531,511,1423.83,2026-02-25,Processed
1532,511,1423.83,2026-02-25,Processed
1533,511,1423.83,2026-02-25,Processed
1534,512,5050.0,2026-02-25,Processed
1535,512,5050.0,2026-02-25,Processed
1536,512,5050.0,2026-02-25,Processed
1537,513,1257.17,2026-02-25,Processed
1538,513,1257.17,2026-02-25,Processed
1539,513,1257.17,2026-02-25,Processed
1540,514,10452.75,2026-02-25,Processed
1541,514,10452.75,2026-02-25,Processed
1542,514,10452.75,2026-02-25,Processed
1543,515,4350.25,2026-02-25,Processed
1544,515,4350.25,2026-02-25,Processed
1545,515,4350.25,2026-02-25,Processed
1546,516,1520.08,2026-02-25,Processed
1547,516,1520.08,2026-02-25,Processed
1548,516,1520.08,2026-02-25,Processed
1549,517,2605.42,2026-02-25,Processed
1550,517,2605.42,2026-02-25,Processed
1551,517,2605.42,2026-02-25,Processed
1552,518,4098.25,2026-02-25,Processed
1553,518,4098.25,2026-02-25,Processed
1554,518,4098.25,2026-02-25,Processed
1555,519,3723.17,2026-02-25,Processed
1556,519,3723.17,2026-02-25,Processed
1557,519,3723.17,2026-02-25,Processed
1558,520,2315.75,2026-02-25,Processed
1559,520,2315.75,2026-02-25,Processed
1560,520,2315.75,2026-02-25,Processed
1561,521,10543.67,2026-02-25,Processed
1562,521,10543.67,2026-02-25,Processed
1563,521,10543.67,2026-02-25,Processed
1564,522,3906.92,2026-02-25,Processed
1565,522,3906.92,2026-02-25,Processed
1566,522,3906.92,2026-02-25,Processed
1567,523,8885.17,2026-02-25,Processed
1568,523,8885.17,2026-02-25,Processed
1569,523,8885.17,2026-02-25,Processed
1570,524,2885.83,2026-02-25,Processed
1571,524,2885.83,2026-02-25,Processed
1572,524,2885.83,2026-02-25,Processed
1573,525,7761.75,2026-02-25,Processed
1574,525,7761.75,2026-02-25,Processed
1575,525,7761.75,2026-02-25,Processed
1576,526,1947.0,2026-02-25,Processed
1577,526,1947.0,2026-02-25,Processed
1578,526,1947.0,2026-02-25,Processed
1579,527,1943.58,2026-02-25,Processed
1580,527,1943.58,2026-02-25,Processed
1581,527,1943.58,2026-02-25,Processed
1582,528,2292.92,2026-02-25,Processed
1583,528,2292.92,2026-02-25,Processed
1584,528,2292.92,2026-02-25,Processed
1585,529,3218.0,2026-02-25,Processed
1586,529,3218.0,2026-02-25,Processed
1587,529,3218.0,2026-02-25,Processed
1588,530,3396.67,2026-02-25,Processed
1589,530,3396.67,2026-02-25,Processed
1590,530,3396.67,2026-02-25,Processed
1591,531,1647.5,2026-02-25,Processed
1592,531,1647.5,2026-02-25,Processed
1593,531,1647.5,2026-02-25,Processed
1594,532,5131.5,2026-02-25,Processed
1595,532,5131.5,2026-02-25,Processed
1596,532,5131.5,2026-02-25,Processed
1597,533,11587.92,2026-02-25,Processed
1598,533,11587.92,2026-02-25,Processed
1599,533,11587.92,2026-02-25,Processed
1600,534,4861.75,2026-02-25,Processed
1601,534,4861.75,2026-02-25,Processed
1602,534,4861.75,2026-02-25,Processed
1603,535,1938.92,2026-02-25,Processed
1604,535,1938.92,2026-02-25,Processed
1605,535,1938.92,2026-02-25,Processed
1606,536,3155.92,2026-02-25,Processed
1607,536,3155.92,2026-02-25,Processed
1608,536,3155.92,2026-02-25,Processed
1609,537,2115.75,2026-02-25,Processed
1610,537,2115.75,2026-02-25,Processed
1611,537,2115.75,2026-02-25,Processed
1612,538,16642.33,2026-02-25,Processed
1613,538,16642.33,2026-02-25,Processed
1614,538,16642.33,2026-02-25,Processed
1615,539,9422.75,2026-02-25,Processed
1616,539,9422.75,2026-02-25,Processed
1617,539,9422.75,2026-02-25,Processed
1618,540,2134.83,2026-02-25,Processed
1619,540,2134.83,2026-02-25,Processed
1620,540,2134.83,2026-02-25,Processed
1621,541,2105.75,2026-02-25,Processed
1622,541,2105.75,2026-02-25,Processed
1623,541,2105.75,2026-02-25,Processed
1624,542,17285.25,2026-02-25,Processed
1625,542,17285.25,2026-02-25,Processed
1626,542,17285.25,2026-02-25,Processed
1627,543,12164.0,2026-02-25,Processed
1628,543,12164.0,2026-02-25,Processed
1629,543,12164.0,2026-02-25,Processed
1630,544,15938.58,2026-02-25,Processed
1631,544,15938.58,2026-02-25,Processed
1632,544,15938.58,2026-02-25,Processed
1633,545,3592.33,2026-02-25,Processed
1634,545,3592.33,2026-02-25,Processed
1635,545,3592.33,2026-02-25,Processed
1636,546,6203.58,2026-02-25,Processed
1637,546,6203.58,2026-02-25,Processed
1638,546,6203.58,2026-02-25,Processed
1639,547,18689.42,2026-02-25,Processed
1640,547,18689.42,2026-02-25,Processed
1641,547,18689.42,2026-02-25,Processed
1642,548,2346.5,2026-02-25,Processed
1643,548,2346.5,2026-02-25,Processed
1644,548,2346.5,2026-02-25,Processed
1645,549,7107.5,2026-02-25,Processed
1646,549,7107.5,2026-02-25,Processed
1647,549,7107.5,2026-02-25,Processed
1648,550,4579.75,2026-02-25,Processed
1649,550,4579.75,2026-02-25,Processed
1650,550,4579.75,2026-02-25,Processed
1651,551,2693.58,2026-02-25,Processed
1652,551,2693.58,2026-02-25,Processed
1653,551,2693.58,2026-02-25,Processed
1654,552,3606.25,2026-02-25,Processed
1655,552,3606.25,2026-02-25,Processed
1656,552,3606.25,2026-02-25,Processed
1657,553,3453.08,2026-02-25,Processed
1658,553,3453.08,2026-02-25,Processed
1659,553,3453.08,2026-02-25,Processed
1660,554,17414.0,2026-02-25,Processed
1661,554,17414.0,2026-02-25,Processed
1662,554,17414.0,2026-02-25,Processed
1663,555,9405.67,2026-02-25,Processed
1664,555,9405.67,2026-02-25,Processed
1665,555,9405.67,2026-02-25,Processed
1666,556,2508.0,2026-02-25,Processed
1667,556,2508.0,2026-02-25,Processed
1668,556,2508.0,2026-02-25,Processed
1669,557,3651.08,2026-02-25,Processed
1670,557,3651.08,2026-02-25,Processed
1671,557,3651.08,2026-02-25,Processed
1672,558,14409.17,2026-02-25,Processed
1673,558,14409.17,2026-02-25,Processed
1674,558,14409.17,2026-02-25,Processed
1675,559,1543.83,2026-02-25,Processed
1676,559,1543.83,2026-02-25,Processed
1677,559,1543.83,2026-02-25,Processed
1678,560,14405.08,2026-02-25,Processed
1679,560,14405.08,2026-02-25,Processed
1680,560,14405.08,2026-02-25,Processed
1681,561,2704.17,2026-02-25,Processed
1682,561,2704.17,2026-02-25,Processed
1683,561,2704.17,2026-02-25,Processed
1684,562,2771.83,2026-02-25,Processed
1685,562,2771.83,2026-02-25,Processed
1686,562,2771.83,2026-02-25,Processed
1687,563,1920.08,2026-02-25,Processed
1688,563,1920.08,2026-02-25,Processed
1689,563,1920.08,2026-02-25,Processed
1690,564,2069.5,2026-02-25,Processed
1691,564,2069.5,2026-02-25,Processed
1692,564,2069.5,2026-02-25,Processed
1693,565,5294.75,2026-02-25,Processed
1694,565,5294.75,2026-02-25,Processed
1695,565,5294.75,2026-02-25,Processed
1696,566,9934.92,2026-02-25,Processed
1697,566,9934.92,2026-02-25,Processed
1698,566,9934.92,2026-02-25,Processed
1699,567,10363.42,2026-02-25,Processed
1700,567,10363.42,2026-02-25,Processed
1701,567,10363.42,2026-02-25,Processed
1702,568,2278.75,2026-02-25,Processed
1703,568,2278.75,2026-02-25,Processed
1704,568,2278.75,2026-02-25,Processed
1705,569,7669.67,2026-02-25,Processed
1706,569,7669.67,2026-02-25,Processed
1707,569,7669.67,2026-02-25,Processed
1708,570,2120.33,2026-02-25,Processed
1709,570,2120.33,2026-02-25,Processed
1710,570,2120.33,2026-02-25,Processed
1711,571,13937.83,2026-02-25,Processed
1712,571,13937.83,2026-02-25,Processed
1713,571,13937.83,2026-02-25,Processed
1714,572,1982.42,2026-02-25,Processed
1715,572,1982.42,2026-02-25,Processed
1716,572,1982.42,2026-02-25,Processed
1717,573,11805.92,2026-02-25,Processed
1718,573,11805.92,2026-02-25,Processed
1719,573,11805.92,2026-02-25,Processed
1720,574,3083.25,2026-02-25,Processed
1721,574,3083.25,2026-02-25,Processed
1722,574,3083.25,2026-02-25,Processed
1723,575,2797.33,2026-02-25,Processed
1724,575,2797.33,2026-02-25,Processed
1725,575,2797.33,2026-02-25,Processed
1726,576,2950.67,2026-02-25,Processed
1727,576,2950.67,2026-02-25,Processed
1728,576,2950.67,2026-02-25,Processed
1729,577,10405.42,2026-02-25,Processed
1730,577,10405.42,2026-02-25,Processed
1731,577,10405.42,2026-02-25,Processed
1732,578,12855.25,2026-02-25,Processed
1733,578,12855.25,2026-02-25,Processed
1734,578,12855.25,2026-02-25,Processed
1735,579,3098.42,2026-02-25,Processed
1736,579,3098.42,2026-02-25,Processed
1737,579,3098.42,2026-02-25,Processed
1738,580,2398.75,2026-02-25,Processed
1739,580,2398.75,2026-02-25,Processed
1740,580,2398.75,2026-02-25,Processed
1741,581,1833.75,2026-02-25,Processed
1742,581,1833.75,2026-02-25,Processed
1743,581,1833.75,2026-02-25,Processed
1744,582,11053.25,2026-02-25,Processed
1745,582,11053.25,2026-02-25,Processed
1746,582,11053.25,2026-02-25,Processed
1747,583,2953.25,2026-02-25,Processed
1748,583,2953.25,2026-02-25,Processed
1749,583,2953.25,2026-02-25,Processed
1750,584,1981.67,2026-02-25,Processed
1751,584,1981.67,2026-02-25,Processed
1752,584,1981.67,2026-02-25,Processed
1753,585,2835.58,2026-02-25,Processed
1754,585,2835.58,2026-02-25,Processed
1755,585,2835.58,2026-02-25,Processed
1756,586,3765.5,2026-02-25,Processed
1757,586,3765.5,2026-02-25,Processed
1758,586,3765.5,2026-02-25,Processed
1759,587,3466.25,2026-02-25,Processed
1760,587,3466.25,2026-02-25,Processed
1761,587,3466.25,2026-02-25,Processed
1762,588,17630.0,2026-02-25,Processed
1763,588,17630.0,2026-02-25,Processed
1764,588,17630.0,2026-02-25,Processed
1765,589,2781.0,2026-02-25,Processed
1766,589,2781.0,2026-02-25,Processed
1767,589,2781.0,2026-02-25,Processed
1768,590,4353.92,2026-02-25,Processed
1769,590,4353.92,2026-02-25,Processed
1770,590,4353.92,2026-02-25,Processed
1771,591,6505.42,2026-02-25,Processed
1772,591,6505.42,2026-02-25,Processed
1773,591,6505.42,2026-02-25,Processed
1774,592,4025.33,2026-02-25,Processed
1775,592,4025.33,2026-02-25,Processed
1776,592,4025.33,2026-02-25,Processed
1777,593,14323.67,2026-02-25,Processed
1778,593,14323.67,2026-02-25,Processed
1779,593,14323.67,2026-02-25,Processed
1780,594,2477.5,2026-02-25,Processed
1781,594,2477.5,2026-02-25,Processed
1782,594,2477.5,2026-02-25,Processed
1783,595,3534.42,2026-02-25,Processed
1784,595,3534.42,2026-02-25,Processed
1785,595,3534.42,2026-02-25,Processed
1786,596,5002.58,2026-02-25,Processed
1787,596,5002.58,2026-02-25,Processed
1788,596,5002.58,2026-02-25,Processed
1789,597,9113.67,2026-02-25,Processed
1790,597,9113.67,2026-02-25,Processed
1791,597,9113.67,2026-02-25,Processed
1792,598,3538.58,2026-02-25,Processed
1793,598,3538.58,2026-02-25,Processed
1794,598,3538.58,2026-02-25,Processed
1795,599,1235.08,2026-02-25,Processed
1796,599,1235.08,2026-02-25,Processed
1797,599,1235.08,2026-02-25,Processed
1798,600,6395.25,2026-02-25,Processed
1799,600,6395.25,2026-02-25,Processed
1800,600,6395.25,2026-02-25,Processed
1801,601,3169.58,2026-02-25,Processed
1802,601,3169.58,2026-02-25,Processed
1803,601,3169.58,2026-02-25,Processed
1804,602,2453.83,2026-02-25,Processed
1805,602,2453.83,2026-02-25,Processed
1806,602,2453.83,2026-02-25,Processed
1807,603,6927.5,2026-02-25,Processed
1808,603,6927.5,2026-02-25,Processed
1809,603,6927.5,2026-02-25,Processed
1810,604,2037.42,2026-02-25,Processed
1811,604,2037.42,2026-02-25,Processed
1812,604,2037.42,2026-02-25,Processed
1813,605,3182.17,2026-02-25,Processed
1814,605,3182.17,2026-02-25,Processed
1815,605,3182.17,2026-02-25,Processed
1816,606,3745.83,2026-02-25,Processed
1817,606,3745.83,2026-02-25,Processed
1818,606,3745.83,2026-02-25,Processed
1819,607,6926.5,2026-02-25,Processed
1820,607,6926.5,2026-02-25,Processed
1821,607,6926.5,2026-02-25,Processed
1822,608,1919.67,2026-02-25,Processed
1823,608,1919.67,2026-02-25,Processed
1824,608,1919.67,2026-02-25,Processed
1825,609,2623.33,2026-02-25,Processed
1826,609,2623.33,2026-02-25,Processed
1827,609,2623.33,2026-02-25,Processed
1828,610,1173.42,2026-02-25,Processed
1829,610,1173.42,2026-02-25,Processed
1830,610,1173.42,2026-02-25,Processed
1831,611,2675.75,2026-02-25,Processed
1832,611,2675.75,2026-02-25,Processed
1833,611,2675.75,2026-02-25,Processed
1834,612,3838.0,2026-02-25,Processed
1835,612,3838.0,2026-02-25,Processed
1836,612,3838.0,2026-02-25,Processed
1837,613,10486.08,2026-02-25,Processed
1838,613,10486.08,2026-02-25,Processed
1839,613,10486.08,2026-02-25,Processed
1840,614,4191.75,2026-02-25,Processed
1841,614,4191.75,2026-02-25,Processed
1842,614,4191.75,2026-02-25,Processed
1843,615,2847.92,2026-02-25,Processed
1844,615,2847.92,2026-02-25,Processed
1845,615,2847.92,2026-02-25,Processed
1846,616,3487.58,2026-02-25,Processed
1847,616,3487.58,2026-02-25,Processed
1848,616,3487.58,2026-02-25,Processed
1849,617,6139.67,2026-02-25,Processed
1850,617,6139.67,2026-02-25,Processed
1851,617,6139.67,2026-02-25,Processed
1852,618,4218.83,2026-02-25,Processed
1853,618,4218.83,2026-02-25,Processed
1854,618,4218.83,2026-02-25,Processed
1855,619,5923.33,2026-02-25,Processed
1856,619,5923.33,2026-02-25,Processed
1857,619,5923.33,2026-02-25,Processed
1858,620,17249.42,2026-02-25,Processed
1859,620,17249.42,2026-02-25,Processed
1860,620,17249.42,2026-02-25,Processed
1861,621,13346.83,2026-02-25,Processed
1862,621,13346.83,2026-02-25,Processed
1863,621,13346.83,2026-02-25,Processed
1864,622,1602.0,2026-02-25,Processed
1865,622,1602.0,2026-02-25,Processed
1866,622,1602.0,2026-02-25,Processed
1867,623,1760.08,2026-02-25,Processed
1868,623,1760.08,2026-02-25,Processed
1869,623,1760.08,2026-02-25,Processed
1870,624,3194.5,2026-02-25,Processed
1871,624,3194.5,2026-02-25,Processed
1872,624,3194.5,2026-02-25,Processed
1873,625,5609.0,2026-02-25,Processed
1874,625,5609.0,2026-02-25,Processed
1875,625,5609.0,2026-02-25,Processed
1876,626,2270.0,2026-02-25,Processed
1877,626,2270.0,2026-02-25,Processed
1878,626,2270.0,2026-02-25,Processed
1879,627,5259.83,2026-02-25,Processed
1880,627,5259.83,2026-02-25,Processed
1881,627,5259.83,2026-02-25,Processed
1882,628,3986.33,2026-02-25,Processed
1883,628,3986.33,2026-02-25,Processed
1884,628,3986.33,2026-02-25,Processed
1885,629,2041.58,2026-02-25,Processed
1886,629,2041.58,2026-02-25,Processed
1887,629,2041.58,2026-02-25,Processed
1888,630,1620.58,2026-02-25,Processed
1889,630,1620.58,2026-02-25,Processed
1890,630,1620.58,2026-02-25,Processed
1891,631,1544.92,2026-02-25,Processed
1892,631,1544.92,2026-02-25,Processed
1893,631,1544.92,2026-02-25,Processed
1894,632,2022.92,2026-02-25,Processed
1895,632,2022.92,2026-02-25,Processed
1896,632,2022.92,2026-02-25,Processed
1897,633,3385.0,2026-02-25,Processed
1898,633,3385.0,2026-02-25,Processed
1899,633,3385.0,2026-02-25,Processed
1900,634,10761.42,2026-02-25,Processed
1901,634,10761.42,2026-02-25,Processed
1902,634,10761.42,2026-02-25,Processed
1903,635,9112.75,2026-02-25,Processed
1904,635,9112.75,2026-02-25,Processed
1905,635,9112.75,2026-02-25,Processed
1906,636,5061.25,2026-02-25,Processed
1907,636,5061.25,2026-02-25,Processed
1908,636,5061.25,2026-02-25,Processed
1909,637,2692.75,2026-02-25,Processed
1910,637,2692.75,2026-02-25,Processed
1911,637,2692.75,2026-02-25,Processed
1912,638,5313.42,2026-02-25,Processed
1913,638,5313.42,2026-02-25,Processed
1914,638,5313.42,2026-02-25,Processed
1915,639,2268.17,2026-02-25,Processed
1916,639,2268.17,2026-02-25,Processed
1917,639,2268.17,2026-02-25,Processed
1918,640,2840.0,2026-02-25,Processed
1919,640,2840.0,2026-02-25,Processed
1920,640,2840.0,2026-02-25,Processed
1921,641,6052.25,2026-02-25,Processed
1922,641,6052.25,2026-02-25,Processed
1923,641,6052.25,2026-02-25,Processed
1924,642,12382.92,2026-02-25,Processed
1925,642,12382.92,2026-02-25,Processed
1926,642,12382.92,2026-02-25,Processed
1927,643,2836.17,2026-02-25,Processed
1928,643,2836.17,2026-02-25,Processed
1929,643,2836.17,2026-02-25,Processed
1930,644,9512.92,2026-02-25,Processed
1931,644,9512.92,2026-02-25,Processed
1932,644,9512.92,2026-02-25,Processed
1933,645,1997.92,2026-02-25,Processed
1934,645,1997.92,2026-02-25,Processed
1935,645,1997.92,2026-02-25,Processed
1936,646,2680.67,2026-02-25,Processed
1937,646,2680.67,2026-02-25,Processed
1938,646,2680.67,2026-02-25,Processed
1939,647,3550.83,2026-02-25,Processed
1940,647,3550.83,2026-02-25,Processed
1941,647,3550.83,2026-02-25,Processed
1942,648,11495.75,2026-02-25,Processed
1943,648,11495.75,2026-02-25,Processed
1944,648,11495.75,2026-02-25,Processed
1945,649,13902.58,2026-02-25,Processed
1946,649,13902.58,2026-02-25,Processed
1947,649,13902.58,2026-02-25,Processed
1948,650,2138.58,2026-02-25,Processed
1949,650,2138.58,2026-02-25,Processed
1950,650,2138.58,2026-02-25,Processed
1951,651,1638.33,2026-02-25,Processed
1952,651,1638.33,2026-02-25,Processed
1953,651,1638.33,2026-02-25,Processed
1954,652,8946.42,2026-02-25,Processed
1955,652,8946.42,2026-02-25,Processed
1956,652,8946.42,2026-02-25,Processed
1957,653,2896.75,2026-02-25,Processed
1958,653,2896.75,2026-02-25,Processed
1959,653,2896.75,2026-02-25,Processed
1960,654,2833.17,2026-02-25,Processed
1961,654,2833.17,2026-02-25,Processed
1962,654,2833.17,2026-02-25,Processed
1963,655,8274.08,2026-02-25,Processed
1964,655,8274.08,2026-02-25,Processed
1965,655,8274.08,2026-02-25,Processed
1966,656,5130.42,2026-02-25,Processed
1967,656,5130.42,2026-02-25,Processed
1968,656,5130.42,2026-02-25,Processed
1969,657,3265.0,2026-02-25,Processed
1970,657,3265.0,2026-02-25,Processed
1971,657,3265.0,2026-02-25,Processed
1972,658,6202.25,2026-02-25,Processed
1973,658,6202.25,2026-02-25,Processed
1974,658,6202.25,2026-02-25,Processed
1975,659,2284.92,2026-02-25,Processed
1976,659,2284.92,2026-02-25,Processed
1977,659,2284.92,2026-02-25,Processed
1978,660,2865.42,2026-02-25,Processed
1979,660,2865.42,2026-02-25,Processed
1980,660,2865.42,2026-02-25,Processed
1981,661,3046.42,2026-02-25,Processed
1982,661,3046.42,2026-02-25,Processed
1983,661,3046.42,2026-02-25,Processed
1984,662,12859.0,2026-02-25,Processed
1985,662,12859.0,2026-02-25,Processed
1986,662,12859.0,2026-02-25,Processed
1987,663,1242.67,2026-02-25,Processed
1988,663,1242.67,2026-02-25,Processed
1989,663,1242.67,2026-02-25,Processed
1990,664,2372.17,2026-02-25,Processed
1991,664,2372.17,2026-02-25,Processed
1992,664,2372.17,2026-02-25,Processed
1993,665,8346.67,2026-02-25,Processed
1994,665,8346.67,2026-02-25,Processed
1995,665,8346.67,2026-02-25,Processed
1996,666,4731.67,2026-02-25,Processed
1997,666,4731.67,2026-02-25,Processed
1998,666,4731.67,2026-02-25,Processed
1999,667,2787.25,2026-02-25,Processed
2000,667,2787.25,2026-02-25,Processed
2001,667,2787.25,2026-02-25,Processed
2002,668,3505.92,2026-02-25,Processed
2003,668,3505.92,2026-02-25,Processed
2004,668,3505.92,2026-02-25,Processed
2005,669,2597.25,2026-02-25,Processed
2006,669,2597.25,2026-02-25,Processed
2007,669,2597.25,2026-02-25,Processed
2008,670,8517.83,2026-02-25,Processed
2009,670,8517.83,2026-02-25,Processed
2010,670,8517.83,2026-02-25,Processed
2011,671,3924.83,2026-02-25,Processed
2012,671,3924.83,2026-02-25,Processed
2013,671,3924.83,2026-02-25,Processed
2014,672,3283.42,2026-02-25,Processed
2015,672,3283.42,2026-02-25,Processed
2016,672,3283.42,2026-02-25,Processed
2017,673,4826.17,2026-02-25,Processed
2018,673,4826.17,2026-02-25,Processed
2019,673,4826.17,2026-02-25,Processed
2020,674,4050.17,2026-02-25,Processed
2021,674,4050.17,2026-02-25,Processed
2022,674,4050.17,2026-02-25,Processed
2023,675,2844.83,2026-02-25,Processed
2024,675,2844.83,2026-02-25,Processed
2025,675,2844.83,2026-02-25,Processed
2026,676,3943.92,2026-02-25,Processed
2027,676,3943.92,2026-02-25,Processed
2028,676,3943.92,2026-02-25,Processed
2029,677,2271.17,2026-02-25,Processed
2030,677,2271.17,2026-02-25,Processed
2031,677,2271.17,2026-02-25,Processed
2032,678,3292.42,2026-02-25,Processed
2033,678,3292.42,2026-02-25,Processed
2034,678,3292.42,2026-02-25,Processed
2035,679,1352.08,2026-02-25,Processed
2036,679,1352.08,2026-02-25,Processed
2037,679,1352.08,2026-02-25,Processed
2038,680,4383.5,2026-02-25,Processed
2039,680,4383.5,2026-02-25,Processed
2040,680,4383.5,2026-02-25,Processed
2041,681,11991.92,2026-02-25,Processed
2042,681,11991.92,2026-02-25,Processed
2043,681,11991.92,2026-02-25,Processed
2044,682,1322.25,2026-02-25,Processed
2045,682,1322.25,2026-02-25,Processed
2046,682,1322.25,2026-02-25,Processed
2047,683,14574.33,2026-02-25,Processed
2048,683,14574.33,2026-02-25,Processed
2049,683,14574.33,2026-02-25,Processed
2050,684,1837.92,2026-02-25,Processed
2051,684,1837.92,2026-02-25,Processed
2052,684,1837.92,2026-02-25,Processed
2053,685,2927.75,2026-02-25,Processed
2054,685,2927.75,2026-02-25,Processed
2055,685,2927.75,2026-02-25,Processed
2056,686,3947.67,2026-02-25,Processed
2057,686,3947.67,2026-02-25,Processed
2058,686,3947.67,2026-02-25,Processed
2059,687,9711.5,2026-02-25,Processed
2060,687,9711.5,2026-02-25,Processed
2061,687,9711.5,2026-02-25,Processed
2062,688,3633.42,2026-02-25,Processed
2063,688,3633.42,2026-02-25,Processed
2064,688,3633.42,2026-02-25,Processed
2065,689,6533.58,2026-02-25,Processed
2066,689,6533.58,2026-02-25,Processed
2067,689,6533.58,2026-02-25,Processed
2068,690,3679.0,2026-02-25,Processed
2069,690,3679.0,2026-02-25,Processed
2070,690,3679.0,2026-02-25,Processed
2071,691,1873.75,2026-02-25,Processed
2072,691,1873.75,2026-02-25,Processed
2073,691,1873.75,2026-02-25,Processed
2074,692,2456.17,2026-02-25,Processed
2075,692,2456.17,2026-02-25,Processed
2076,692,2456.17,2026-02-25,Processed
2077,693,1779.83,2026-02-25,Processed
2078,693,1779.83,2026-02-25,Processed
2079,693,1779.83,2026-02-25,Processed
2080,694,18187.0,2026-02-25,Processed
2081,694,18187.0,2026-02-25,Processed
2082,694,18187.0,2026-02-25,Processed
2083,695,8060.25,2026-02-25,Processed
2084,695,8060.25,2026-02-25,Processed
2085,695,8060.25,2026-02-25,Processed
2086,696,18719.75,2026-02-25,Processed
2087,696,18719.75,2026-02-25,Processed
2088,696,18719.75,2026-02-25,Processed
2089,697,1895.67,2026-02-25,Processed
2090,697,1895.67,2026-02-25,Processed
2091,697,1895.67,2026-02-25,Processed
2092,698,2596.5,2026-02-25,Processed
2093,698,2596.5,2026-02-25,Processed
2094,698,2596.5,2026-02-25,Processed
2095,699,1323.58,2026-02-25,Processed
2096,699,1323.58,2026-02-25,Processed
2097,699,1323.58,2026-02-25,Processed
2098,700,1685.58,2026-02-25,Processed
2099,700,1685.58,2026-02-25,Processed
2100,700,1685.58,2026-02-25,Processed
2101,701,2963.67,2026-02-25,Processed
2102,701,2963.67,2026-02-25,Processed
2103,701,2963.67,2026-02-25,Processed
2104,702,1346.75,2026-02-25,Processed
2105,702,1346.75,2026-02-25,Processed
2106,702,1346.75,2026-02-25,Processed
2107,703,1385.17,2026-02-25,Processed
2108,703,1385.17,2026-02-25,Processed
2109,703,1385.17,2026-02-25,Processed
2110,704,5084.5,2026-02-25,Processed
2111,704,5084.5,2026-02-25,Processed
2112,704,5084.5,2026-02-25,Processed
2113,705,1853.42,2026-02-25,Processed
2114,705,1853.42,2026-02-25,Processed
2115,705,1853.42,2026-02-25,Processed
2116,706,11013.92,2026-02-25,Processed
2117,706,11013.92,2026-02-25,Processed
2118,706,11013.92,2026-02-25,Processed
2119,707,3792.42,2026-02-25,Processed
2120,707,3792.42,2026-02-25,Processed
2121,707,3792.42,2026-02-25,Processed
2122,708,17776.08,2026-02-25,Processed
2123,708,17776.08,2026-02-25,Processed
2124,708,17776.08,2026-02-25,Processed
2125,709,8445.08,2026-02-25,Processed
2126,709,8445.08,2026-02-25,Processed
2127,709,8445.08,2026-02-25,Processed
2128,710,8215.67,2026-02-25,Processed
2129,710,8215.67,2026-02-25,Processed
2130,710,8215.67,2026-02-25,Processed
2131,711,1429.42,2026-02-25,Processed
2132,711,1429.42,2026-02-25,Processed
2133,711,1429.42,2026-02-25,Processed
2134,712,2400.25,2026-02-25,Processed
2135,712,2400.25,2026-02-25,Processed
2136,712,2400.25,2026-02-25,Processed
2137,713,18543.83,2026-02-25,Processed
2138,713,18543.83,2026-02-25,Processed
2139,713,18543.83,2026-02-25,Processed
2140,714,10921.0,2026-02-25,Processed
2141,714,10921.0,2026-02-25,Processed
2142,714,10921.0,2026-02-25,Processed
2143,715,2132.33,2026-02-25,Processed
2144,715,2132.33,2026-02-25,Processed
2145,715,2132.33,2026-02-25,Processed
2146,716,6227.25,2026-02-25,Processed
2147,716,6227.25,2026-02-25,Processed
2148,716,6227.25,2026-02-25,Processed
2149,717,5093.25,2026-02-25,Processed
2150,717,5093.25,2026-02-25,Processed
2151,717,5093.25,2026-02-25,Processed
2152,718,1622.83,2026-02-25,Processed
2153,718,1622.83,2026-02-25,Processed
2154,718,1622.83,2026-02-25,Processed
2155,719,13961.33,2026-02-25,Processed
2156,719,13961.33,2026-02-25,Processed
2157,719,13961.33,2026-02-25,Processed
2158,720,14091.92,2026-02-25,Processed
2159,720,14091.92,2026-02-25,Processed
2160,720,14091.92,2026-02-25,Processed
2161,721,5212.67,2026-02-25,Processed
2162,721,5212.67,2026-02-25,Processed
2163,721,5212.67,2026-02-25,Processed
2164,722,3814.17,2026-02-25,Processed
2165,722,3814.17,2026-02-25,Processed
2166,722,3814.17,2026-02-25,Processed
2167,723,2936.08,2026-02-25,Processed
2168,723,2936.08,2026-02-25,Processed
2169,723,2936.08,2026-02-25,Processed
2170,724,2464.08,2026-02-25,Processed
2171,724,2464.08,2026-02-25,Processed
2172,724,2464.08,2026-02-25,Processed
2173,725,11276.08,2026-02-25,Processed
2174,725,11276.08,2026-02-25,Processed
2175,725,11276.08,2026-02-25,Processed
2176,726,2000.17,2026-02-25,Processed
2177,726,2000.17,2026-02-25,Processed
2178,726,2000.17,2026-02-25,Processed
2179,727,5962.42,2026-02-25,Processed
2180,727,5962.42,2026-02-25,Processed
2181,727,5962.42,2026-02-25,Processed
2182,728,5430.5,2026-02-25,Processed
2183,728,5430.5,2026-02-25,Processed
2184,728,5430.5,2026-02-25,Processed
2185,729,2427.08,2026-02-25,Processed
2186,729,2427.08,2026-02-25,Processed
2187,729,2427.08,2026-02-25,Processed
2188,730,3287.92,2026-02-25,Processed
2189,730,3287.92,2026-02-25,Processed
2190,730,3287.92,2026-02-25,Processed
2191,731,2349.0,2026-02-25,Processed
2192,731,2349.0,2026-02-25,Processed
2193,731,2349.0,2026-02-25,Processed
2194,732,1593.08,2026-02-25,Processed
2195,732,1593.08,2026-02-25,Processed
